Image,Caption
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_7022.png,T2-Weighted Brain MRI of a Patient with Tumour.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_3347.png,Brain MRI of a patient with Meningioma tumour
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_6508.png,T2-Weighted Brain MRI of a Patient with Sclerosis.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_5719.png,T2-Weighted Brain MRI of a Patient with Tumour.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_5822.png,Brain MRI of a patient with Pituitary tumour
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_2120.png,T2-Weighted Brain MRI of a Patient with Sclerosis.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_7176.png,Brain MRI of a patient with Pituitary tumour
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_4630.png,T2-Weighted Brain MRI of a Patient with Tumour.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_7346.png,Brain MRI with meningioma tumor
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_7629.png,Brain MRI of a patient without any disease
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_1154.png,T1-Weighted Brain MRI of a Patient with Sclerosis.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_3587.png,Brain MRI of a patient with Very Mild Demented alzheimers
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_1418.png,Brain MRI of a patient with Non Demented alzheimers
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_21.png,T1-Weighted Brain MRI of a Patient with Tumour.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_2316.png,Brain MRI of a patient with Pituitary tumour
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_3941.png,Brain MRI with pituitary tumor
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_7233.png,Brain MRI with glioma tumor
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_7879.png,Brain MRI with meningioma tumor
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_2653.png,T1-Weighted Brain MRI of a Patient with Sclerosis.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_373.png,T1-Weighted Brain MRI of a Patient with Sclerosis.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_2089.png,Brain MRI with meningioma tumor
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_3571.png,Brain MRI of a patient with Meningioma tumour
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_4176.png,Brain MRI with pituitary tumor
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_1688.png,Brain MRI of a patient with Very Mild Demented alzheimers
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_4282.png,T2-Weighted Brain MRI of a Patient with Sclerosis.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_5939.png,Brain MRI with pituitary tumor
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_2778.png,Brain MRI of a patient with Very Mild Demented alzheimers
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_7354.png,T2-Weighted Brain MRI of a Patient with Sclerosis.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_6244.png,Brain MRI of a patient without any disease
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_4578.png,Brain MRI of a patient without any disease
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_7858.png,T1-Weighted Brain MRI of a Patient with Tumour.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_3433.png,T2-Weighted Brain MRI of a Patient with Sclerosis.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_3865.png,Brain MRI with pituitary tumor
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_6970.png,Brain MRI with meningioma tumor
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_2365.png,Flair Brain MRI of a Patient with Sclerosis.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_5391.png,T2-Weighted Brain MRI of a Patient with Tumour.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_4610.png,Brain MRI with pituitary tumor
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_5207.png,Brain MRI of a patient with Non Demented alzheimers
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_5161.png,Brain MRI of a patient with Meningioma tumour
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_7618.png,T2-Weighted Brain MRI of a Patient with Tumour.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_5967.png,Brain MRI with pituitary tumor
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_5891.png,Brain MRI with meningioma tumor
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_1452.png,T2-Weighted Brain MRI of a Patient with Sclerosis.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_56.png,Brain MRI of a patient with Very Mild Demented alzheimers
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_5558.png,Flair Brain MRI of a Patient with Tumour.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_6893.png,Brain MRI with meningioma tumor
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_1885.png,T2-Weighted Brain MRI of a Patient with Tumour.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_3767.png,Brain MRI with glioma tumor
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_8024.png,Flair Brain MRI of a Patient with Sclerosis.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_6051.png,T1-Weighted Brain MRI of a Patient with Sclerosis.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_2691.png,Brain MRI of a patient with Pituitary tumour
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_855.png,Brain MRI with glioma tumor
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_606.png,Brain MRI of a patient with Very Mild Demented alzheimers
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_4776.png,Brain MRI of a patient with Giloma tumour
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_3707.png,T1-Weighted Brain MRI of a Patient with Tumour.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_3011.png,Brain MRI of a patient with Moderate Demented alzheimers
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_5778.png,Flair Brain MRI of a Patient with Tumour.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_1311.png,T1-Weighted Brain MRI of a Patient with Tumour.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_630.png,T1-Weighted Brain MRI of a Patient with Tumour.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_1415.png,Brain MRI of a patient with Giloma tumour
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_4413.png,Brain MRI with pituitary tumor
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_5463.png,Brain MRI of a patient with Non Demented alzheimers
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_4772.png,Flair Brain MRI of a Patient with Tumour.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_3909.png,Brain MRI of a patient with Very Mild Demented alzheimers
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_743.png,Brain MRI of a patient with Mild Demented alzheimers
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_361.png,Brain MRI of a patient without any disease
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_139.png,T2-Weighted Brain MRI of a Patient with Tumour.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_7866.png,Flair Brain MRI of a Patient with Tumour.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_7601.png,Brain MRI of a patient with Giloma tumour
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_1303.png,T1-Weighted Brain MRI of a Patient with Tumour.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_2997.png,Brain MRI of a patient with Giloma tumour
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_7509.png,Brain MRI with pituitary tumor
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_3705.png,T2-Weighted Brain MRI of a Patient with Tumour.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_4522.png,Brain MRI of a patient with Meningioma tumour
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_1836.png,Brain MRI of a patient with Giloma tumour
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_7005.png,Flair Brain MRI of a Patient with Tumour.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_5692.png,T1-Weighted Brain MRI of a Patient with Sclerosis.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_852.png,Brain MRI of a patient with Giloma tumour
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_843.png,T2-Weighted Brain MRI of a Patient with Tumour.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_4324.png,T2-Weighted Brain MRI of a Patient with Tumour.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_5882.png,Brain MRI of a patient with Very Mild Demented alzheimers
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_5335.png,Brain MRI with glioma tumor
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_6103.png,T2-Weighted Brain MRI of a Patient with Sclerosis.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_5221.png,Brain MRI of a patient with Very Mild Demented alzheimers
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_5171.png,Brain MRI with pituitary tumor
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_4040.png,Brain MRI with pituitary tumor
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_5370.png,T1-Weighted Brain MRI of a Patient with Sclerosis.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_2342.png,Flair Brain MRI of a Patient with Sclerosis.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_2967.png,T1-Weighted Brain MRI of a Patient with Tumour.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_4542.png,Flair Brain MRI of a Patient with Tumour.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_2683.png,T2-Weighted Brain MRI of a Patient with Tumour.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_5958.png,Brain MRI of a patient with Pituitary tumour
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_8052.png,Brain MRI of a patient without any disease
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_3436.png,Brain MRI of a patient with Pituitary tumour
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_6660.png,Brain MRI of a patient with Non Demented alzheimers
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_3671.png,Brain MRI of a patient without any disease
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_4983.png,Brain MRI with meningioma tumor
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_4949.png,T2-Weighted Brain MRI of a Patient with Sclerosis.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_7587.png,Brain MRI of a patient with Giloma tumour
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_3641.png,Brain MRI of a patient without any disease
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_2421.png,T2-Weighted Brain MRI of a Patient with Sclerosis.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_1276.png,Brain MRI of a patient without any disease
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_4545.png,Brain MRI of a patient with Very Mild Demented alzheimers
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_7066.png,T1-Weighted Brain MRI of a Patient with Sclerosis.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_6324.png,Brain MRI with glioma tumor
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_7930.png,Brain MRI with pituitary tumor
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_894.png,T2-Weighted Brain MRI of a Patient with Sclerosis.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_1471.png,Brain MRI of a patient without any disease
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_812.png,Brain MRI with pituitary tumor
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_3152.png,Brain MRI with glioma tumor
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_1863.png,Brain MRI of a patient with Pituitary tumour
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_2244.png,Brain MRI of a patient with Mild Demented alzheimers
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_3561.png,T2-Weighted Brain MRI of a Patient with Sclerosis.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_2446.png,Flair Brain MRI of a Patient with Tumour.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_4030.png,Brain MRI of a patient with Pituitary tumour
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_2294.png,Brain MRI of a patient with Giloma tumour
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_1482.png,Brain MRI with glioma tumor
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_5605.png,T1-Weighted Brain MRI of a Patient with Sclerosis.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_401.png,Brain MRI of a patient with Pituitary tumour
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_6746.png,Brain MRI of a patient with Pituitary tumour
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_3739.png,Brain MRI of a patient with Meningioma tumour
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_5791.png,T2-Weighted Brain MRI of a Patient with Sclerosis.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_1575.png,Flair Brain MRI of a Patient with Tumour.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_1237.png,Brain MRI of a patient with Giloma tumour
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_523.png,Flair Brain MRI of a Patient with Tumour.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_3997.png,Brain MRI with meningioma tumor
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_2136.png,Brain MRI of a patient with Very Mild Demented alzheimers
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_7512.png,Brain MRI of a patient without any disease
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_7056.png,T2-Weighted Brain MRI of a Patient with Tumour.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_4633.png,Brain MRI with meningioma tumor
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_6912.png,Brain MRI of a patient with Meningioma tumour
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_7487.png,Flair Brain MRI of a Patient with Sclerosis.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_714.png,Brain MRI of a patient with Meningioma tumour
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_944.png,Flair Brain MRI of a Patient with Tumour.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_4430.png,T2-Weighted Brain MRI of a Patient with Sclerosis.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_5222.png,Brain MRI of a patient without any disease
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_1954.png,T1-Weighted Brain MRI of a Patient with Tumour.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_1454.png,Brain MRI of a patient with Very Mild Demented alzheimers
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_2041.png,Brain MRI of a patient with Meningioma tumour
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_6859.png,T1-Weighted Brain MRI of a Patient with Tumour.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_1728.png,Flair Brain MRI of a Patient with Tumour.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_5718.png,Brain MRI with pituitary tumor
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_7525.png,Brain MRI with pituitary tumor
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_5273.png,Brain MRI of a patient without any disease
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_3701.png,Brain MRI of a patient without any disease
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_4518.png,Flair Brain MRI of a Patient with Tumour.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_7333.png,Brain MRI of a patient with Mild Demented alzheimers
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_6737.png,Brain MRI of a patient with Non Demented alzheimers
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_6246.png,Brain MRI with meningioma tumor
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_3106.png,T2-Weighted Brain MRI of a Patient with Sclerosis.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_112.png,Brain MRI of a patient with Mild Demented alzheimers
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_3276.png,Flair Brain MRI of a Patient with Tumour.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_6789.png,Brain MRI with meningioma tumor
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_7166.png,Brain MRI of a patient without any disease
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_2411.png,Brain MRI of a patient without any disease
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_7499.png,Brain MRI of a patient with Pituitary tumour
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_4667.png,T1-Weighted Brain MRI of a Patient with Sclerosis.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_2480.png,Brain MRI of a patient with Non Demented alzheimers
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_593.png,T1-Weighted Brain MRI of a Patient with Sclerosis.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_4210.png,Flair Brain MRI of a Patient with Sclerosis.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_394.png,Brain MRI with pituitary tumor
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_1395.png,T1-Weighted Brain MRI of a Patient with Tumour.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_40.png,Flair Brain MRI of a Patient with Tumour.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_7097.png,Brain MRI with pituitary tumor
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_2710.png,Brain MRI of a patient with Very Mild Demented alzheimers
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_0.png,T1-Weighted Brain MRI of a Patient with Tumour.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_4770.png,Brain MRI of a patient without any disease
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_417.png,Brain MRI of a patient with Mild Demented alzheimers
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_5694.png,T1-Weighted Brain MRI of a Patient with Tumour.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_8034.png,Brain MRI of a patient with Giloma tumour
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_5285.png,Brain MRI of a patient with Pituitary tumour
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_4464.png,T2-Weighted Brain MRI of a Patient with Sclerosis.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_2962.png,Brain MRI of a patient without any disease
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_2078.png,Brain MRI with glioma tumor
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_3523.png,Flair Brain MRI of a Patient with Tumour.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_6397.png,Flair Brain MRI of a Patient with Sclerosis.
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_279.png,Brain MRI of a patient with Giloma tumour
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_521.png,Brain MRI with meningioma tumor
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_2850.png,Brain MRI of a patient with Mild Demented alzheimers
outputs/sample_control_net/samples_image_outputs/028-MMDiT-B-2/checkpoint_control_net_0550000.pt/sample_187.png,Brain MRI of a patient with Mild Demented alzheimers
