image,caption
dataset/MRI_DATASET/alzheimers_hf/test/test_242.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_243.png,Brain MRI of a patient with Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_244.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_245.png,Brain MRI of a patient with Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_246.png,Brain MRI of a patient with Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_247.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_248.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_249.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_250.png,Brain MRI of a patient with Moderate Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_251.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_252.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_253.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_254.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_255.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_256.png,Brain MRI of a patient with Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_257.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_258.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_259.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_260.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_261.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_262.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_263.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_264.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_265.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_266.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_267.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_268.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_269.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_270.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_271.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_272.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_273.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_274.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_275.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_276.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_277.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_278.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_279.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_280.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_281.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_282.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_283.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_284.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_285.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_286.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_287.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_288.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_289.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_290.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_291.png,Brain MRI of a patient with Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_292.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_293.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_294.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_295.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_296.png,Brain MRI of a patient with Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_297.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_298.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_299.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_300.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_301.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_302.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_303.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_304.png,Brain MRI of a patient with Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_305.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_306.png,Brain MRI of a patient with Moderate Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_307.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_308.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_309.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_310.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_311.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_312.png,Brain MRI of a patient with Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_313.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_314.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_315.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_316.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_317.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_318.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_319.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_320.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_321.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_322.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_323.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_324.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_325.png,Brain MRI of a patient with Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_326.png,Brain MRI of a patient with Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_327.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_328.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_329.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_330.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_331.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_332.png,Brain MRI of a patient with Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_333.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_334.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_335.png,Brain MRI of a patient with Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_336.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_337.png,Brain MRI of a patient with Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_338.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_339.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_340.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_341.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_342.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_343.png,Brain MRI of a patient with Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_344.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_345.png,Brain MRI of a patient with Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_346.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_347.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_348.png,Brain MRI of a patient with Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_349.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_350.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_351.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_352.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_353.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_354.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_355.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_356.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_357.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_358.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_359.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_360.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_361.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_362.png,Brain MRI of a patient with Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_363.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_364.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_365.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_366.png,Brain MRI of a patient with Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_367.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_368.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_369.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_370.png,Brain MRI of a patient with Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_371.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_372.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_373.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_374.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_375.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_376.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_377.png,Brain MRI of a patient with Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_378.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_379.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_380.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_381.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_382.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_383.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_384.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_385.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_386.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_387.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_388.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_389.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_390.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_391.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_392.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_393.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_394.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_395.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_396.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_397.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_398.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_399.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_400.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_401.png,Brain MRI of a patient with Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_402.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_403.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_404.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_405.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_406.png,Brain MRI of a patient with Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_407.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_408.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_409.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_410.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_411.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_412.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_413.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_414.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_415.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_416.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_417.png,Brain MRI of a patient with Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_418.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_419.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_420.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_421.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_422.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_423.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_424.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_425.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_426.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_427.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_428.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_429.png,Brain MRI of a patient with Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_430.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_431.png,Brain MRI of a patient with Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_432.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_433.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_434.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_435.png,Brain MRI of a patient with Moderate Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_436.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_437.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_438.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_439.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_440.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_441.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_442.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_443.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_444.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_445.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_446.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_447.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_448.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_449.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_450.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_451.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_452.png,Brain MRI of a patient with Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_453.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_454.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_455.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_456.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_457.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_458.png,Brain MRI of a patient with Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_459.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_460.png,Brain MRI of a patient with Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_461.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_462.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_463.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_464.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_465.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_466.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_467.png,Brain MRI of a patient with Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_468.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_469.png,Brain MRI of a patient with Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_470.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_471.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_472.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_473.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_474.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_475.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_476.png,Brain MRI of a patient with Moderate Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_477.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_478.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_479.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_480.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_481.png,Brain MRI of a patient with Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_482.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_483.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_484.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_485.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_486.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_487.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_488.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_489.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_490.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_491.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_492.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_493.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_494.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_495.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_496.png,Brain MRI of a patient with Moderate Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_497.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_498.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_499.png,Brain MRI of a patient with Non Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_500.png,Brain MRI of a patient with Very Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_501.png,Brain MRI of a patient with Mild Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_502.png,Brain MRI of a patient with Moderate Demented alzheimers
dataset/MRI_DATASET/alzheimers_hf/test/test_503.png,Brain MRI of a patient with Non Demented alzheimers
